accession_id,ncbi_taxon_id_644652,ncbi_taxon_id_1654,ncbi_taxon_id_1716,ncbi_taxon_id_416916,ncbi_taxon_id_1283313,ncbi_taxon_id_836,ncbi_taxon_id_544,ncbi_taxon_id_156454,ncbi_taxon_id_1263,ncbi_taxon_id_29465,ncbi_taxon_id_1301,ncbi_taxon_id_570,ncbi_taxon_id_47670,ncbi_taxon_id_581,ncbi_taxon_id_698776,ncbi_taxon_id_906,ncbi_taxon_id_620,ncbi_taxon_id_724,ncbi_taxon_id_150022,ncbi_taxon_id_580024,ncbi_taxon_id_117563,ncbi_taxon_id_561,ncbi_taxon_id_44249,ncbi_taxon_id_196081,ncbi_taxon_id_40544,ncbi_taxon_id_-1,ncbi_taxon_id_48736,ncbi_taxon_id_538,ncbi_taxon_id_841,ncbi_taxon_id_846,ncbi_taxon_id_46123,ncbi_taxon_id_2172,ncbi_taxon_id_1678,ncbi_taxon_id_61170,ncbi_taxon_id_713,ncbi_taxon_id_574697,ncbi_taxon_id_1243,ncbi_taxon_id_1378,ncbi_taxon_id_1253,ncbi_taxon_id_543311,ncbi_taxon_id_76833,ncbi_taxon_id_419014,ncbi_taxon_id_590,ncbi_taxon_id_191303,ncbi_taxon_id_52225,ncbi_taxon_id_1578,ncbi_taxon_id_459786,ncbi_taxon_id_84162,ncbi_taxon_id_397864,ncbi_taxon_id_46255,ncbi_taxon_id_165779,ncbi_taxon_id_1298,ncbi_taxon_id_577309,ncbi_taxon_id_207244,ncbi_taxon_id_177971,ncbi_taxon_id_158846,ncbi_taxon_id_201096,ncbi_taxon_id_84111,ncbi_taxon_id_162289,ncbi_taxon_id_1380,ncbi_taxon_id_239934,ncbi_taxon_id_286,ncbi_taxon_id_292632,ncbi_taxon_id_33024,ncbi_taxon_id_44471,ncbi_taxon_id_568,ncbi_taxon_id_375288,ncbi_taxon_id_838,ncbi_taxon_id_194,ncbi_taxon_id_482,ncbi_taxon_id_946234,ncbi_taxon_id_1743,ncbi_taxon_id_904,ncbi_taxon_id_123375,ncbi_taxon_id_216851,ncbi_taxon_id_613,ncbi_taxon_id_872,ncbi_taxon_id_1164882,ncbi_taxon_id_100883,ncbi_taxon_id_113286,ncbi_taxon_id_35832,ncbi_taxon_id_970,ncbi_taxon_id_583,ncbi_taxon_id_1279,ncbi_taxon_id_135858,ncbi_taxon_id_1348911,ncbi_taxon_id_39948,ncbi_taxon_id_830,ncbi_taxon_id_1730,ncbi_taxon_id_239759,ncbi_taxon_id_2129,ncbi_taxon_id_84108,ncbi_taxon_id_40323,ncbi_taxon_id_586,ncbi_taxon_id_264995,ncbi_taxon_id_57493,ncbi_taxon_id_1213720,ncbi_taxon_id_547,ncbi_taxon_id_160674,ncbi_taxon_id_1017280,ncbi_taxon_id_283168,ncbi_taxon_id_156973,ncbi_taxon_id_244127,ncbi_taxon_id_1357,ncbi_taxon_id_577310,ncbi_taxon_id_816,ncbi_taxon_id_2717,ncbi_taxon_id_32207,ncbi_taxon_id_1350,ncbi_taxon_id_447020,ncbi_taxon_id_1485,ncbi_taxon_id_580596,ncbi_taxon_id_848,ncbi_taxon_id_1257,ncbi_taxon_id_189330,ncbi_taxon_id_102106,ncbi_taxon_id_133925,ncbi_taxon_id_33042,ncbi_taxon_id_2701,ncbi_taxon_id_572511,ncbi_taxon_id_265975,ncbi_taxon_id_629,ncbi_taxon_id_53335,group
SRR5650124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278633,0.048435399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055485,0.0,0.0,0.0,0.081898,0.0,0.0,0.401747,0.0,0.0,0.0,0.173723,0.0,0.0,0.0,0.0,0.0,0.013047799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0037890000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002372,0.011691,0.0,0.0,0.0,0.0,0.0,0.11123,0.0031985000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220214,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650123,0.0,0.0006962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316964,0.0036276999999999998,0.0004394,0.0,0.0,0.0001415,0.0,0.0,0.0,0.0,0.0,0.0,0.0885094,0.0,0.0,0.0,0.037348599999999996,0.0,0.0,0.003356,0.0,0.0,0.0,0.315291,0.0,0.0,0.0,0.0,0.0,0.0395081,0.0,0.0,0.0,0.0,0.0,0.0,0.0005007,0.040473800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0122504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013803099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07e-05,0.017967,0.0,0.0,0.0,0.0037408000000000003,0.0,0.0881625,0.0015369000000000001,0.0,0.0,0.0014510999999999999,0.0,0.0,0.0,0.0,0.296025,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5651401,0.0,0.0025386999999999996,0.0,0.042692100000000004,0.0,0.0,0.0,0.0,0.0,0.0157652,0.00019869999999999998,0.0,0.0,0.0,0.0,0.0010653,0.0,0.007109300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068947999999999995,0.0,0.0016103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006913999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029613,0.0,0.0,0.14264000000000002,0.0,0.035405400000000004,0.0,0.0,0.0,0.0558215,0.112942,0.0,0.0,0.0,0.0,0.0,0.0,0.04798859999999999,0.0,0.0,0.0,0.0,0.0,0.011921700000000002,0.0,0.0,0.0,0.0,0.0,0.0597602,0.0,0.00035769999999999997,0.0630857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004083699999999999,0.0,0.0,0.020428199999999997,0.0,0.0,0.0,0.0028650999999999998,0.34131100000000003,0.0,0.0,0.0,0.0,0.0019122999999999998,0.0,0.0,0.0039436,0.0007347999999999999,0.0021425,0.0,0.0014052000000000001,0.0,0.003281,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5651465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010912600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002437,0.0,0.0,0.0,0.012225399999999999,0.0,0.0,0.0116056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039753,0.0,0.0,0.0,0.0,0.0,0.0,9.400000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007215,0.0280005,0.0,0.0,0.0,0.129278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10341900000000001,0.0,0.0,0.0,0.0,0.0,0.0005571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013718700000000002,0.19206099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153936,0.0,0.0,0.0,0.0,0.473871,0.0,0.0,0.0,0.0,0.0001652,0.0,0.0,0.0,0.0008479000000000001,3.71e-05,0.0,0.00024880000000000003,0.0,0.0027089,0.0,0.0,0.0,Health
SRR5650055,0.0011028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11758800000000001,0.0,0.0037517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001351,0.0,0.0,0.0005717999999999999,0.0,0.0,0.0,0.06900919999999999,0.0,0.0,0.04589180000000001,0.0,0.0,0.0,0.0217336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014570999999999998,0.0,0.0,0.0036036999999999996,0.0,0.0,0.0,0.00017419999999999998,0.0,0.0,0.026596099999999998,0.0,0.0,0.0,0.009195700000000001,0.0003897,0.0,0.0,0.0,0.033929400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042805,0.0,0.0,0.0,0.141403,0.0,0.0,0.0,0.005313399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024407400000000003,0.0,0.245668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017935000000000002,0.0005177999999999999,0.0006686999999999999,0.085365,0.0,0.0,0.0,0.0085991,0.001869,0.0,0.0,0.00032710000000000004,0.0425691,0.0,0.0,0.0585001,0.0,0.0435886,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650063,0.0006573999999999999,0.0005884,0.0,0.0,0.0,0.0,0.0,0.0,0.0736995,0.006110300000000001,0.025575,0.0,0.0,0.0,0.0,0.0,0.0,0.0020366,0.0,0.0,4.14e-05,0.0,0.0,0.0,0.0,0.0349749,0.0,0.0,0.024085400000000003,0.0,0.0,0.0,0.0335005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046978,0.0,0.0,0.0,0.0,0.0,0.0,0.011823700000000001,0.0,0.0,0.0,0.0103326,0.0,1.5300000000000003e-05,3.1e-06,0.0,0.011188400000000001,0.0,0.0,0.0,8.900000000000001e-06,0.0,0.0,0.0,0.0075146,0.0,0.0,0.0,0.17569600000000002,0.0,0.0,0.0,0.0091385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034451800000000005,0.0,0.123439,5.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031644,0.0,0.0045141,0.280174,0.0,1.15e-05,0.00015069999999999998,0.009042399999999999,0.008571200000000001,0.0,0.0,0.0,0.024250599999999997,0.0,0.0,0.0392584,0.0,0.0412772,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650102,0.0005441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07217380000000001,0.00031889999999999995,0.037846599999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0010382999999999998,0.0,0.0,5.0400000000000005e-05,0.00025590000000000004,0.0,0.0,0.0,0.0249547,0.0,0.0,0.0172532,0.0,0.0,0.0,0.0,0.0002881,0.0,0.0,0.0001235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016116,0.0,0.0,0.0,0.0,0.0,0.0,0.000738,0.0,0.0,0.0,0.0007708,0.0,0.0,0.0,0.0,0.07034950000000001,0.0,0.0,0.0,0.012528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22423,0.0442199,0.0,0.0,0.0,0.0,3.78e-05,0.0,0.0,0.0,0.0,0.0,0.0006900000000000001,0.0,0.0,0.0,0.0,0.208626,0.0,6.25e-05,0.0,0.0062737,0.07484600000000001,0.0,0.0,0.0,0.0052849,0.0055895,0.0,0.0149149,0.0,0.036291800000000006,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650144,0.0,0.0001874,0.0,0.0,0.0,0.0,0.0,0.0,0.0555736,0.0008236000000000001,0.0036548,0.0,0.0,0.0,0.0,0.0,0.0,0.0001998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332499,0.0,0.0,0.0201792,0.0,0.0,0.0,0.0285555,0.0001715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028333000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0017221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08452130000000001,0.0,0.0,0.0,0.0291026,0.0,0.0,0.0,6.06e-05,0.0,0.0,0.0,0.10015700000000001,0.0,0.0,0.0,0.0,0.0,0.000493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18472000000000002,0.0321741,0.0,0.0005113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065398,0.0,0.0,0.0,0.00035410000000000004,0.294273,0.0,0.0,0.0,0.0003985,0.0018909,0.0,0.0,0.0,0.013293700000000002,0.0100032,0.0,0.0686288,0.0,0.025727000000000003,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650136,0.0001414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699105,0.00014790000000000002,0.002859,0.0,0.0,0.0,0.0,0.0,0.0,0.0009711,0.0,0.0011265,0.0,0.0005844,0.0,0.0,0.0,0.0021328000000000002,0.0,0.0,0.0367786,0.0,0.0,0.0,0.0,0.000414,0.0,0.0,5.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017889000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0010294,0.0,0.0,0.0,0.0008378,0.0,0.0,0.0,0.0,0.0033132,0.0,0.0,0.0,0.0038926,0.5289929999999999,0.0,0.0,0.0003025,0.0,0.0,0.0,0.047600300000000005,0.0,0.0,0.0,0.0,0.0,0.0022103,0.0,0.0,0.0,0.0,0.0,0.028459699999999997,0.0,0.100643,0.0041535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09843719999999999,0.0,0.0,0.0,0.0,0.0006988,0.0,0.0,0.0,0.0211898,0.0066035,0.0,0.0118954,0.0,0.0226912,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5651397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28039000000000003,0.446591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011961,1e-05,0.0075393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001004,0.0006749,0.0,0.0,0.0,0.033225199999999996,0.0,0.0,0.0571306,0.0,0.0,0.0,0.0001232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97e-05,0.0,0.0,0.0094694,0.0,0.0,0.0,0.0,0.0,0.0,0.0070279999999999995,0.0,0.0,0.0,0.041318099999999996,0.0,0.0,0.0,0.0,0.07595360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008889399999999999,0.0,0.0,0.0,0.0242828,0.0,0.0,0.0,0.00047139999999999997,0.0,0.0125033,0.0,0.0,0.0,0.0,0.0,0.0177833,0.0,0.40515999999999996,0.0,0.0,0.0,0.0,0.0,8.790000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00044430000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210365,0.0005173999999999999,0.0,0.0,0.005639300000000001,0.0,0.0,0.0,0.0,0.258571,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650085,0.0022086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265892,0.0,0.0091424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013904,0.0,0.0,0.0,0.0832891,0.0,0.0,0.0253463,0.0,0.0,0.0,0.0063476,0.0012330000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144964,0.0,0.0,0.0,0.0,0.0,0.0,0.0082544,0.0,0.0,0.0,0.011818200000000001,0.0,0.0,0.0006205,0.0,0.0107464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010405999999999998,0.0,0.0032784000000000003,0.0,0.0,0.0,0.0,0.0,0.0919336,0.0,0.0295742,0.0015179,0.0,0.0,0.0,0.0,0.00012200000000000001,0.0,0.0,0.0,0.0,1.2699999999999999e-05,0.0031393000000000003,0.0,0.0032595000000000002,0.0,0.0,0.32175899999999996,0.0,0.0,0.000953,0.0,0.0501481,0.0,0.0,0.0,0.0016863,0.0,0.0,0.0,0.0,0.047755900000000004,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055851899999999996,0.0,0.0122093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003612,3.16e-05,0.000119,0.0,0.0,0.0,0.0078727,0.0,0.0,0.0313453,0.0,0.0,0.0,0.0039334999999999995,5.71e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01e-05,0.0,0.0001381,0.0001197,0.0,0.0,0.0,0.0,0.0,0.0,0.0019130999999999998,0.0,0.0,0.0,0.0007381,0.0,0.0,0.0,0.0,0.0015293,0.0,0.0,0.0,0.0011830999999999999,0.616218,0.0,0.0,0.0,0.0,0.0,0.0,0.09533380000000001,0.0,0.0,0.0,0.0,0.0,0.0012814999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06892630000000001,0.0021661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356816,0.0,0.0,0.0,0.0,2.45e-05,0.0,0.0,0.0,0.0184538,0.0173173,0.0,0.0101332,0.0,0.017031,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650096,0.0007063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0539142,8.2e-06,0.0031556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34e-05,0.0,0.0,0.0,0.0,0.0242057,0.0,0.0,0.0366456,0.0,0.0,0.0,0.0,0.0001805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024611,0.0,0.0,0.0,0.0,0.0,0.0,0.0010234,0.0,0.0,0.0,0.0004793,0.0,0.0,0.0,0.0,0.0744239,0.0,0.0,0.0,0.0232119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08237130000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252907,0.013816,0.0,0.0,0.0,0.0,0.00013209999999999999,0.0,0.0,0.0,0.0,0.0,0.008631,0.0,7.2999999999999996e-06,0.002041,0.0,0.280309,0.0,0.0,0.0,0.0030578,0.0602088,0.0,0.0,0.0,0.0085934,0.0014611,0.0,0.0205043,0.0,0.0455304,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650051,0.0010111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642795,1.87e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059458,0.0,0.0,0.057686,0.0,0.0,0.0,0.0078074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021056,0.0,0.0082337,0.0,0.0,0.0,0.024256700000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008559,0.0,0.0,0.0,0.0079822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10053,0.0,0.0,0.0,0.0,0.0,5.3700000000000004e-05,0.0,0.0,0.0,0.0,0.0001214,0.0263703,0.0,0.344572,0.0244283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004449600000000001,0.0,0.0,0.0,2.97e-05,0.27312,0.0,0.0,0.0,0.0008534,0.0,0.0,0.0,0.0,0.017707,0.0025558000000000004,0.0,0.005694,0.0,0.0116288,0.0,0.0,0.0,Health
SRR5650116,5.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150957,0.0,0.0,0.0044361999999999995,0.0,0.0,0.0,0.0082816,0.0008947999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006884600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119451,0.0,0.0,0.0,0.0,0.0030484,0.0,0.0,0.0,0.169528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124016,0.0,0.0,0.0,0.0,0.0,0.0285469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054649800000000005,0.26489999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262423,0.0,0.0,0.0,0.0070148,0.006479199999999999,0.0,0.0,0.0,0.0059338,0.0,0.0,0.0086044,0.0,0.017259,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5651423,0.0,0.0,0.0,0.0,0.0,0.0001312,0.0,0.0,0.0258378,0.00048619999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00845,0.0,0.0,0.0,0.0225062,0.0,0.0,0.0053515,0.0,0.0,0.0,0.0040217,0.0002467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155605,0.0,0.0,0.0,0.0,0.0,0.0,1.84e-05,0.0,0.0,0.0,0.0011877,0.0,0.0,0.010285899999999999,0.0,0.09670569999999999,0.0,0.0,0.0,0.058387,0.0,0.0,0.0,0.0003421,0.0,0.0,0.0,0.127474,0.0,0.0,0.0,0.00029319999999999997,0.0,0.012675700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499885,0.295578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260867,0.0,0.0015958,0.0,0.0,0.20034400000000002,0.0,0.0,0.0,7.520000000000001e-05,0.0156708,0.0,0.0,0.0,0.0115862,0.00045339999999999996,0.0,0.0006164,0.0,0.0080441,0.0,0.0,0.0,Health
SRR5650134,0.0002663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108705,0.0,0.0048154,0.0,0.0,0.0,0.0,0.0,0.0,0.0020939,0.0,0.0,0.0,0.0025781,0.0,0.0,0.0,0.031213,0.0,0.0,0.10352399999999999,0.0,0.0,0.0,0.0,0.00047609999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035905999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0028974,0.0,0.0,0.0,0.0,0.0,0.0,0.028902099999999997,0.0,0.0431058,0.0,0.0,0.0,0.0102744,0.0,0.0,0.0,7.099999999999999e-06,0.0,0.0,0.0,0.16348,0.0,3.75e-05,0.0,0.0,0.0,0.009065700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09133200000000001,0.0731835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035724,0.0,0.0,0.0,0.0014495,0.21604500000000001,0.0,0.0,0.0,0.0023419,0.0001643,0.0,0.0,0.0,0.022086099999999997,0.0041431,0.0,0.0015715000000000002,0.0,0.06907930000000001,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650180,0.0004763,0.0009533,0.0,0.0,0.0,0.0,0.0,0.0,0.0150822,0.0002465,0.004277,2.8999999999999997e-05,0.0,0.0,0.0,0.0,0.0,0.0001298,0.0,0.0,0.0,0.005283100000000001,0.0,0.0,0.0371876,0.0058232,0.0,0.0,0.0001814,0.0,0.0,0.0,0.0523255,0.000682,0.0,0.0,0.0,6.24e-05,0.0,0.0,4.62e-05,0.0,0.0,0.0003522,0.0,0.0,0.0036685999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.000544,0.0,0.0,0.0,0.0001969,0.0,0.0,0.0,0.0,0.0219901,0.0,0.0,0.0,0.112695,0.158366,0.0,0.0,0.0006988999999999999,0.0,0.0,0.0,0.07063839999999999,0.0,0.0,0.0,0.0001343,0.0,0.0,0.0,0.0,3.0200000000000002e-05,0.0,0.0,0.0009624,0.0,0.0799223,0.0,0.0,0.0010945999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2600000000000001e-05,0.0,0.0,0.0002512,0.0,0.0,0.283127,0.0,0.0,0.0,0.0,0.033482300000000007,0.0,0.0,3.3799999999999995e-05,0.0189615,0.0630194,0.0,0.015958399999999998,0.0,0.011074800000000001,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650044,0.0002246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171679,8.7e-05,0.0037555,0.0,0.0,0.0,0.0,0.0,0.0,0.0002289,0.0,0.0,0.0,0.0008807000000000001,0.0,0.0,0.0,0.044480500000000006,0.0,0.0,0.0643936,0.0,0.0,0.0,0.0215909,0.00030760000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038611999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.010436299999999999,0.0,0.0,0.0,0.0001679,0.0,0.0,0.0797891,0.0,0.06824039999999999,0.0,0.0,0.0,0.0026654,0.0,0.0,0.0,4.49e-05,0.0,0.0,0.0,0.13983299999999999,0.0,0.0,0.0,0.0,0.0,0.002228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10558400000000001,0.0638922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001484,0.0,0.00019119999999999999,0.0,0.00048570000000000004,0.0427998,0.0,0.0,0.0,0.0035744,0.0004291,0.0,0.0,0.0,0.04478240000000001,0.0199132,0.0,0.0028915,0.0,0.10041399999999999,0.0,0.0,0.0,Inflammatory Bowel Diseases
